id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21438702,Stunning 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35168437356049,-71.0629754668776,Entire home/apt,147,2,14,2018-12-14,0.99,309,87
21439352,"3 BR, 2 baths, 2 parking in Brighton, Boston, MA",155439794,MichelleY,,Brighton,42.35036593296588,-71.16607936446364,Entire home/apt,242,1,66,2019-01-01,4.75,8,204
21439599,Sweet room in Boston's Hemenway,110274232,加一,,Fenway,42.33995219636792,-71.09294348522562,Private room,75,1,5,2017-12-08,0.35,2,0
21440813,Clean and cool  private room,107363848,Akilah,,Roxbury,42.32310354977249,-71.07451936974697,Private room,75,1,67,2019-01-11,4.50,1,115
21444743,BACK BAY STUDIO ON MARLBOROUGH ST MONTLY RENTAL,155595193,Michelle,,Back Bay,42.353150746844065,-71.0761796887231,Entire home/apt,100,90,0,,,8,364
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY,155595193,Michelle,,Fenway,42.34783141091764,-71.09046898156481,Entire home/apt,99,90,1,2017-11-17,0.07,8,365
21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,155595193,Michelle,,Beacon Hill,42.35932636111609,-71.07030616285653,Entire home/apt,180,3,1,2018-06-20,0.14,8,331
21445237,North End one bedroom in Boston's Little Italy,155595193,Michelle,,Brighton,42.349890003231174,-71.15365312870459,Entire home/apt,179,4,0,,,8,364
21445242,Charlestown Nice Two Bedroom Condo,1118374,Matthew,,Charlestown,42.37501353519246,-71.05280375977561,Entire home/apt,187,1,91,2019-01-13,6.22,39,286
21445568,North End One Bedroom - Amazing Location,1118374,Matthew,,North End,42.36295733208866,-71.05579793703545,Entire home/apt,127,1,13,2018-10-14,0.90,39,62
21447482,Close to Harvard Business School & BU 4Bed 2Bath,19548932,Joe,,Allston,42.35758248276483,-71.12835890953924,Entire home/apt,350,1,39,2019-01-01,3.05,10,287
21448761,Private Bedroom and Bathroom in Charming South End,30221323,Brandon,,South End,42.34179782943239,-71.06963042632015,Private room,150,2,1,2017-11-19,0.07,2,0
21454153,*Family*Tourist/Convention/Subway/Beach 130A,26704689,Mac,,South Boston,42.33476419898558,-71.0531309586838,Entire home/apt,275,30,31,2018-11-21,2.13,12,339
21458043,Luxury 2 bedroom with garage parking space Allston,32712428,Douglas,,Allston,42.355448944857294,-71.1364065339662,Entire home/apt,95,3,5,2018-08-05,0.53,1,0
21459302,Grand Studio in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35138597534456,-71.06219436708149,Entire home/apt,129,2,20,2018-12-31,1.46,309,108
21459629,"H5-6, 2 Private Rm, 2 min to T, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28159870789732,-71.06622870580236,Private room,180,1,3,2018-10-22,0.33,13,357
21460989,Charming Spacious 1BR in Back Bay Marlborough St,15189962,Zeki,,Back Bay,42.35141441119273,-71.08033521589577,Entire home/apt,235,2,14,2019-01-01,0.94,1,173
21470225,Modernly Plush Studio in The heart of Boston!! WOW,30283594,Kara,,Jamaica Plain,42.32879072393743,-71.11129006898328,Entire home/apt,128,3,1,2018-08-25,0.21,151,175
21471048,Cozy Room 3,155919128,Erico,,Dorchester,42.30703255468751,-71.08013401973271,Private room,44,2,13,2018-11-13,2.79,3,203
21473358,Pet Friendly Apt Near the Redline with Water View!,12616158,James,,Dorchester,42.305217170087346,-71.06314334789795,Entire home/apt,235,1,1,2018-09-16,0.24,1,100
21473721,"(211-31) Sun-filled, Fenway Apartment!",21184200,Paige,,Fenway,42.34199886339019,-71.1012534580567,Entire home/apt,99,1,56,2018-12-27,3.84,42,171
21477647,"Great Location,near T,Zip car pick up & Blue Hills",152514670,Kianna,,Mattapan,42.271573576846954,-71.08553779445475,Entire home/apt,49,1,53,2018-11-25,3.58,1,159
21483155,Bi-Level 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35108428808473,-71.06322534547051,Entire home/apt,202,2,12,2018-12-30,0.81,309,125
21484031,Classic 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35131312174578,-71.06156953714442,Entire home/apt,214,2,6,2018-12-20,0.64,309,128
21484100,Playful 3BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.33964904005426,-71.15706576208312,Entire home/apt,132,2,8,2018-12-26,0.63,309,117
21484706,LARGE room for Roommates just 3 mins walk to Train,156053359,Ken,,Dorchester,42.29110981564933,-71.06522898026445,Private room,65,2,27,2018-08-23,1.85,7,364
21486679,"Stylish Studio in the Back Bay, on Newbury St, .#9",22348222,Maverick,,Back Bay,42.34938541130292,-71.08193157585231,Entire home/apt,150,3,36,2019-01-14,3.04,55,349
21487043,Central Studio in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.356032695091756,-71.05806954790872,Entire home/apt,124,2,7,2018-12-05,0.83,309,116
21490776,Sunny 2 bedroom apartment at Beacon Hill,45840601,Raul,,Beacon Hill,42.359457512030744,-71.06598393302562,Entire home/apt,125,2,0,,,1,0
21498151,Artsy 3BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.33954658906998,-71.15628340946131,Entire home/apt,132,2,8,2018-10-28,0.78,309,112
21498860,102 Chandler Street Apartment 9,82529160,Mario,,South End,42.346649039080795,-71.07402892357231,Entire home/apt,75,2,31,2018-12-09,2.52,31,269
21498863,102 Chandler Street Apartment 7,82529160,Mario,,South End,42.346748706693305,-71.07391174306696,Entire home/apt,80,2,26,2018-12-25,1.88,31,155
21498966,102 Chandler Street Apartment 6,82529160,Mario,,South End,42.34720426496606,-71.07233939503556,Entire home/apt,95,2,15,2018-12-19,1.17,31,328
21498969,102 Chandler Street Apartment 8,82529160,Mario,,South End,42.34525448477116,-71.07294442009027,Entire home/apt,80,2,16,2019-01-02,1.66,31,253
21498971,102 Chandler Street Apartment 4,82529160,Mario,,South End,42.34639703861841,-71.07425031137412,Entire home/apt,100,2,16,2018-12-30,1.19,31,209
21502692,North End One Bedroom Downtown Boston,1118374,Matthew,,North End,42.365002729137956,-71.05587578626466,Entire home/apt,256,1,117,2019-01-10,7.87,39,330
21505991,Comfortable private room/Fast booking and checkin!,47338156,Rosy,,Allston,42.35427998887196,-71.12826814484559,Private room,55,7,2,2017-11-05,0.13,1,0
21513775,Spacious North End Apt,49263224,Anna,,North End,42.361314537113,-71.05254437283385,Private room,100,2,3,2017-11-05,0.20,1,0
21514830,Center of Fenway Beautiful Entire 1Br Apt,147913585,Onder,,Fenway,42.343765382409316,-71.0982695907926,Entire home/apt,177,1,127,2018-12-31,8.64,2,326
21515803,Whimsical Condo by Boston's Back Bay!,4962900,Stay Alfred,,Back Bay,42.34609539093488,-71.07937455459276,Entire home/apt,999,1,2,2018-06-10,0.23,38,127
21519079,Boston-Bringham Circle and Long-Wood Medical R-2,154907516,Shedly,,Mission Hill,42.332241750925974,-71.10209999935051,Private room,70,1,11,2019-01-16,0.78,2,169
21524811,Posh 1BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35160689933933,-71.0631985869068,Entire home/apt,131,2,5,2018-09-07,0.35,309,96
21530359,"Cozy Private Room, steps to gorgeous Jamaica Pond!",4389812,Megan,,Jamaica Plain,42.31627882390858,-71.11403008618561,Private room,48,2,31,2018-12-15,2.83,1,60
21536088,Super Convenient BLUE room in 2BR  Renovated!!,226220,Sevil,,Brighton,42.3565579717196,-71.16466290876248,Private room,150,1,0,,,4,51
21536254,Stunning 2 Bedroom Penthouse Historic Charlestown,28185704,Joshua,,Charlestown,42.37780046781738,-71.06445751896038,Entire home/apt,298,2,2,2018-08-01,0.14,3,0
21544687,"City Side - Convention Center,  Roof Deck and more",156628829,Paulette,,South Boston Waterfront,42.3385677491673,-71.04414384635545,Entire home/apt,600,4,10,2018-10-25,0.97,1,320
21546411,Bright 3BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.34068371054728,-71.15660726266806,Entire home/apt,132,2,12,2018-12-27,0.88,309,124
21546827,Spacious 3BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.3411135226156,-71.15690845647315,Entire home/apt,120,2,11,2018-12-15,0.84,309,111
21547645,Classic 3BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.34035907290158,-71.15792260992542,Entire home/apt,132,2,19,2019-01-01,1.30,309,114
21547937,Heart of Boston | Walk Everywhere,1186415,Robert,,Back Bay,42.34971967883291,-71.07312872042526,Private room,150,1,41,2018-12-23,4.51,1,250
21548228,Sleek 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35191672426439,-71.06298497416955,Entire home/apt,257,2,7,2018-10-25,0.48,309,0
21548957,"QUIET SUNNY 1BR LOCATION, CHARM and CONVENIENCE",13918140,Mary,,South End,42.34241968340378,-71.08141172698717,Entire home/apt,200,1,135,2019-01-10,9.25,3,71
21550485,"Large studio space, private entrance and walk to T",21890476,Jason,,Dorchester,42.317936636685,-71.05689354820588,Entire home/apt,100,2,57,2018-12-17,3.96,1,96
21551519,Sea Green Room w/ AC remote,124799156,Maureen,,Roslindale,42.27568207562823,-71.11985007499986,Private room,59,2,7,2018-08-18,0.50,5,351
21554511,3bdrm next to Airport and Downtown!,156730180,Oslo,,East Boston,42.38148827483764,-71.01901626088896,Entire home/apt,209,1,110,2019-01-16,7.50,3,169
21559343,2 bed apartment near Airport and Downtown.,156769006,Donal,,East Boston,42.38366602981135,-71.01557164177979,Entire home/apt,199,2,37,2018-10-14,2.65,1,156
21562776,Wondrous Back Bay Condo!,4962900,Stay Alfred,,Back Bay,42.34611068536799,-71.08020306851625,Entire home/apt,999,2,8,2018-09-03,0.70,38,129
21563175,Spectacular Boston Condo!,4962900,Stay Alfred,,Back Bay,42.34652895166271,-71.07792517313825,Entire home/apt,999,2,4,2018-12-20,1.35,38,78
21563331,HUGE Beacon Hill studio with lots of CHARM!!!,22110106,Chris,,Beacon Hill,42.35892348189176,-71.06646737468922,Entire home/apt,180,1,96,2018-12-30,6.56,10,78
21564559,Charming 3 Bedroom with Parking,37673574,Jackie,,Allston,42.35498202205469,-71.13497683388717,Entire home/apt,250,1,11,2018-11-24,0.83,11,213
21574183,Columbus Ave one bedroom perfection!!!!,22110106,Chris,,South End,42.34095872724218,-71.08102373911967,Entire home/apt,170,1,39,2018-09-01,2.76,10,17
21576187,Cozy Apartment near BC w/parking and keyless entry,156907137,Murat,,Brighton,42.34783797980887,-71.16644214935673,Entire home/apt,78,1,55,2019-01-16,4.14,3,90
21576714,New Exclusive Cliff Apartments in Longwood area,18202088,Luxurious,,Mission Hill,42.328584767877636,-71.10352903729687,Entire home/apt,499,1,7,2018-11-11,0.52,31,14
21581412,Cozy apartment in central South Boston location.,142073813,Muhammad,,South Boston,42.33172579763821,-71.05445538050546,Entire home/apt,154,1,42,2019-01-01,2.96,1,165
21587715,2BR Place to Crash in Brighton,63287626,Bill,,Brighton,42.35433086668635,-71.14649629237324,Entire home/apt,80,2,16,2018-10-21,2.21,2,0
21591521,STYLISH PENTHOUSE IN CONVENIENT BOSTON LOCATION,37673574,Jackie,,Allston,42.35542123854852,-71.13519905309693,Entire home/apt,430,3,15,2018-08-24,1.13,11,0
21596226,Spacious Luxury Bedroom in the Heart of South End,270460,Brittany,,South End,42.343155244627816,-71.0746003735791,Private room,100,1,36,2019-01-06,3.40,1,24
21596729,"Bi-level, 3 bed/2.5 bath wt parking near BCEC",157081141,Valerie & Michael,,South Boston,42.335316252555685,-71.04359692277872,Entire home/apt,375,2,52,2018-11-18,4.08,1,99
21596829,Super Convenient 2BR 1 Bath Renovated!! Sleeps 6,226220,Sevil,,Brighton,42.35664194866012,-71.16258745290735,Entire home/apt,175,2,20,2019-01-09,1.41,4,339
21597619,"1B. south end, cozy room by orange/silver line T",41932249,Ann,,Roxbury,42.33714983999971,-71.07825255585246,Private room,67,1,36,2019-01-03,3.70,12,38
21597670,Entire 1-bedroom Apartment Near Downtown/Longwood,60155656,Jc & Cm,,Roxbury,42.320079470574406,-71.09210442959395,Private room,99,2,52,2018-12-31,3.62,1,144
21597878,Large & Sunny Room near Dudley Station/Silver Line,145930475,Huggy,,Roxbury,42.32707110197401,-71.07963986997461,Private room,37,30,3,2018-08-27,0.22,6,365
21610607,Park house,108303276,Emerson,,Brighton,42.347483163322934,-71.16244470761424,Private room,50,2,2,2018-12-14,1.13,1,64
21612082,Boston / Brookline Room for Rent,157204476,David,,Brighton,42.34329731173122,-71.13962645131717,Private room,70,3,1,2017-11-19,0.07,1,0
21623737,Comfortable Studio 1 Minute Walk from Green Line,124710895,Philip,,Brighton,42.33784595560381,-71.14733278969878,Entire home/apt,100,1,119,2019-01-12,8.24,4,31
21623921,COZY 3BR Home Near Northeastern,76474966,Eric,,Roxbury,42.318721179137775,-71.0788351969536,Entire home/apt,160,4,0,,,1,0
21624391,"Clean, spacious condo just steps from the MBTA",202410,Erin,,Brighton,42.341993993723946,-71.15382458070617,Entire home/apt,160,2,34,2018-11-12,3.63,1,201
21632673,Vibrant 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.351119222702785,-71.06154975241355,Entire home/apt,201,2,6,2018-11-17,0.43,309,131
21633293,Grand 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35156634704869,-71.06177305584205,Entire home/apt,214,2,37,2019-01-01,2.56,309,113
21635255,4C. cozy/quiet room-BU Med/NEU/Convention ctr,41932249,Ann,,Roxbury,42.33697207106045,-71.08008548946307,Private room,49,1,32,2018-12-09,2.38,12,40
21636688,Spacious Private Bedroom,13881613,Aakash,,Mission Hill,42.33367583475704,-71.10661507697928,Private room,35,1,1,2017-12-10,0.07,1,0
21641017,South End Charm Private Apartment M329,32532791,Marie,,South End,42.34309380965256,-71.07605918161101,Entire home/apt,175,3,6,2018-10-28,0.64,30,114
21642295,1 Bed Apartment in the Heart of Beautiful Back Bay,40797818,Margaret,,Back Bay,42.35319498211204,-71.0781503481773,Entire home/apt,199,2,10,2018-08-19,0.69,1,0
21643899,"Elegant Triplex in heart of South End, Boston",157515900,Nancy P.,,South End,42.34177154558145,-71.06982597252222,Entire home/apt,875,2,3,2018-06-20,0.35,1,31
21648590,Historical Charming Private Newbury St Brownstone,157562174,Jason,,Back Bay,42.34973450042218,-71.07910150812728,Entire home/apt,175,1,85,2018-12-30,5.84,2,107
21648941,"Cozy, spacious apartment near Harvard, BU",88256824,Nancy,,Brighton,42.35596046690333,-71.14717036906391,Private room,48,180,1,2017-12-18,0.08,1,180
21657768,Stylin in Seaport,845174,Kyle-Casey,,South Boston Waterfront,42.34957801817218,-71.04949125897177,Entire home/apt,140,1,0,,,3,73
21662744,Back Bay Fenway Hynes Convention Ctr - Two bedroom,157669032,Scott,,Fenway,42.34658899375686,-71.08757101828962,Entire home/apt,195,2,47,2018-11-30,3.69,1,194
21663547,"Private, Cozy & Sunny Room by the metro",100694816,Monty,,Brighton,42.341724147185275,-71.15059377766548,Private room,45,1,35,2018-06-02,2.43,1,0
21667214,Bedroom,10964750,April,,Dorchester,42.32409026319456,-71.05902725708968,Private room,50,1,2,2017-12-24,0.15,1,0
21673781,375* cozy private room in the heart of Boston,25149641,Kiki,,Back Bay,42.348864095087286,-71.08996622308585,Private room,120,1,20,2018-10-23,1.45,24,344
21676416,Lavish -BR In Boston near Great Resturants + Views,30283594,Kara,,South Boston Waterfront,42.350769560699945,-71.0436241804754,Entire home/apt,139,5,0,,,151,31
21676574,Expansive 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35149678860189,-71.0613284163472,Entire home/apt,214,2,13,2018-11-06,0.90,309,126
21677482,Smart 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.351631084676,-71.06351228554051,Entire home/apt,201,2,10,2018-12-14,0.83,309,132
21677674,Stayloom’s Trendy Tremont Retreat | near Fenway,149617117,Demetrios,,Mission Hill,42.33185852675089,-71.09856731184952,Entire home/apt,5000,1,51,2018-12-27,3.54,7,313
21677756,Luxurious 1-BR in The heart of Boston + Nice Gym!,95459395,Bluebird,,South Boston Waterfront,42.352534607364724,-71.04281692863847,Entire home/apt,133,29,0,,,153,78
21678120,Stayloom’s Remastered Retreat | near Fenway,149617117,Demetrios,,Mission Hill,42.33261891428776,-71.10069416118978,Entire home/apt,5000,1,21,2018-10-30,1.45,7,319
21678571,Sunny South End hideaway above the trees,18975159,Eleanor,,South End,42.34565740548715,-71.07151221186261,Entire home/apt,165,3,0,,,1,0
21679735,1 Bedroom near Harvard Business School.,157815801,Volkan,,Allston,42.359419375096664,-71.12561497912927,Private room,70,1,1,2017-11-19,0.07,1,0
21679902,Back Bay studio- walk subway & more,155595193,Michelle,,Back Bay,42.35014981283976,-71.08726045782126,Entire home/apt,180,1,2,2018-10-16,0.21,8,358
21681588,Stayloom's Expansive Escape | near Fenway,149617117,Demetrios,,Mission Hill,42.33266292514304,-71.10002945456256,Entire home/apt,5000,1,15,2018-11-07,1.08,7,305
21681614,North End hideout with a view!,7743027,Alfred,,North End,42.36690362094336,-71.05696249942069,Entire home/apt,170,2,19,2018-05-26,1.44,1,0
21682805,Back Bay/South End,39323824,Peter,,South End,42.346508012305755,-71.0738267979052,Entire home/apt,485,3,23,2018-12-28,3.07,2,112
21683291,Richmond's Cozy Colonial near Lower Mills,46315640,Richmond,,Mattapan,42.27573696799204,-71.0892848845833,Private room,35,2,23,2018-11-04,1.60,2,62
21683907,"Location! Beautiful 3 Bedroom Apt, 2 Free Parking!",26638332,Hannah,,Brighton,42.355044019095814,-71.1390489753765,Entire home/apt,180,2,85,2018-10-08,5.89,1,32
21684930,"Sublet in Boston (Aug 1 - Aug 31, 2018)",72055270,Thein Min,,Allston,42.35008040245568,-71.1335313447237,Private room,35,14,5,2018-09-01,0.39,1,0
21690354,Central location North End/Waterfront 2Bedroom Apt,157908369,Nikki,,North End,42.36598098497329,-71.05144404569207,Entire home/apt,299,3,9,2018-09-22,0.64,2,198
21690598,Back Bay/Fenway Place,10477120,Gary,,Roxbury,42.34057304205343,-71.08215445665815,Entire home/apt,90,2,42,2019-01-02,2.91,4,22
21693386,Modern apartment in beautiful South End,2513872,Naty,,South End,42.346330923778936,-71.07311123592015,Entire home/apt,135,3,4,2018-06-10,0.29,2,0
21693944,Bold 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.355460664231124,-71.0625310386317,Entire home/apt,222,2,13,2018-12-07,0.96,309,129
21694590,Spacious 1 BR. Apt. in Allston - all to yourself!,33290979,Scott,,Allston,42.3490304658289,-71.1320665429984,Entire home/apt,64,2,10,2018-05-17,0.72,1,0
21697785,"Victorian to Bauhaus, Penthouse of Hospitality",29635719,John,,South End,42.337165031053566,-71.07673026397273,Entire home/apt,159,1,55,2018-11-19,4.05,2,126
21698478,Angel’s room in Boston,57812241,Alexia,,Dorchester,42.31855656984862,-71.05670005085781,Private room,95,6,4,2018-07-01,0.28,7,179
21701419,Private bedroom in large renovated high rise condo,6574212,Jim,,West End,42.364525170964015,-71.06712709468613,Private room,130,28,33,2018-08-17,2.33,2,62
21708880,"Spacious 1BR, Minutes from Back Bay",154342968,Kate,,Allston,42.3552552192559,-71.13511593266328,Entire home/apt,185,3,0,,,5,89
21711401,Comfortable Large Bedroom in South End Penthouse,29635719,John,,South End,42.33620703785698,-71.07661772801488,Private room,175,2,9,2018-10-26,0.63,2,79
21711473,Well-lit private room,158074512,Karen,,Allston,42.350607042597254,-71.13663607622908,Private room,80,1,0,,,1,0
21711482,Modern 1-BR in The heart of Boston + Amenities,95459395,Bluebird,,Chinatown,42.35232180707382,-71.06178739757567,Entire home/apt,269,3,0,,,153,303
